scan_id,document_type,hs_code,hs_description,hs_category,hs_restricted,invoice_value,invoice_value_usd,invoice_number,container_id,importer,exporter,net_weight,gross_weight,carton_count,vessel_name,port_of_origin,confidence_badge,missing_field_count,scanned_at,operator_id,jalur,jalur_label
0e5aae48-8405-431b-b9e0-66160ae67736,commercial_invoice,8528.72.00,LCD / LED televisions,Electronics,False,"USD 30,761.83",30761.83,SI-2025-7306,KKFU1773174,,,476.05 KG,535.61 KG,13,MV Tanto Aman,"Guangzhou, China",low,2,2026-01-12T13:49:00,CDP-002,red,2
17873cf4-d494-4ae5-9399-074e0dbf6fb4,commercial_invoice,8504.40.00,Static converters / power supply,Electronics,False,"USD 17,164.67",17164.67,CI-2025-5430,EVGR0286019,CV Multi Global Trading,,6232.17 KG,7420.76 KG,150,MV Pacific Star,,high,2,2026-05-11T14:38:00,CDP-001,green,0
545bf275-4d48-4759-a2ff-ef3af8ab42c4,commercial_invoice,8407.34.00,Reciprocating piston engines,Machinery,False,"USD 130,568.67",130568.67,SI-2025-4662,,PT Sharp Electronics Indonesia,Hyundai Motor Company,12639.52 KG,14872.0 KG,404,MV Asian Spirit,"Qingdao, China",medium,1,2026-02-06T13:39:00,CDP-001,red,2
df97904d-9cc5-400c-9e4b-29a430e3907a,bill_of_lading,3901.10.00,Polyethylene density < 0.94,Chemicals,False,"USD 79,073.61",79073.61,CI-2025-3281,HLCU2538497,PT Krakatau Steel,3M Company,2116.26 KG,2503.92 KG,144,MV Maersk Seletar,"Tianjin, China",medium,0,2026-04-01T11:00:00,CDP-003,green,0
6dc350ba-d2c2-4bc5-89f7-cac0aed05bc0,commercial_invoice,8457.10.00,Machining centres for working metal,Machinery,False,"USD 608,506.67",608506.6685219053,BL-2026-5855,,PT Jababeka Infrastruktur,LG Chem Ltd,3310.75 KG,3879.07 KG,126,MV Mataram Star,"Tianjin, China",high,1,2026-01-27T10:33:00,CDP-002,red,2
fbc0b37e-1754-421e-b47d-a1e72321f7fa,commercial_invoice,9403.20.00,Metal furniture,Furniture,False,"USD 9,718.86",9718.86,SO-2026-7908,KKFU8043554,PT Garudafood Putra Putri Jaya,Sinopec Corp,1422.01 KG,1631.6 KG,47,MV Nusantara Express,"Bangkok, Thailand",high,0,2026-05-16T22:28:00,CDP-002,green,0
1a587180-aa59-4d3a-8d99-0b8803fffe83,commercial_invoice,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 47,725.08",47725.08,CI-2026-0062,EVGR0261399,PT Frisian Flag Indonesia,"Sumitomo Chemical Co., Ltd",2268.34 KG,2589.45 KG,194,MV Maersk Seletar,"Qingdao, China",medium,0,2026-05-03T10:45:00,CDP-001,green,0
c6b68f1c-514c-4fcf-9fcb-9d712e98c18d,bill_of_lading,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 53,709.06",53709.06,CI-2026-7767,OOLU2045210,PT Suzuki Indomobil Motor,SK Hynix Inc.,14193.94 KG,15992.15 KG,365,MV OOCL Indonesia,Singapore,high,0,2026-05-08T18:19:00,CDP-001,green,0
c06280ec-a20e-4ee3-bd75-9724d9736f2f,packing_list,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 38,503.89",38503.89,CI-2026-4256,MSCU8854689,PT Jababeka Infrastruktur,Canon Inc.,3153.64 KG,3483.96 KG,210,MV Maersk Seletar,"Tianjin, China",high,0,2026-05-27T20:19:00,CDP-001,green,0
ef0044ab-3e85-4816-ab37-636c7905818c,packing_list,4011.10.00,Pneumatic tyres for motor cars,Auto Parts,False,"USD 9,813.70",9813.7,PO-2026-4884,,PT Garudafood Putra Putri Jaya,,2677.59 KG,3128.06 KG,194,,"Osaka, Japan",low,3,2026-04-11T18:08:00,CDP-002,yellow,1
4c55fb8f-42cc-473b-8c59-6e4156e43bb8,bill_of_lading,2106.90.00,Food preparations NES,Food,False,"USD 1,108,201.16",1108201.158578547,SI-2026-4265,APHU9127899,PT Mayora Indah,Procter & Gamble Company,1580.8 KG,1702.06 KG,191,MV Pacific Star,"Ho Chi Minh City, Vietnam",high,0,2026-06-09T22:46:00,CDP-001,green,0
79e3e348-63e2-4a38-8a81-24b04c6d986e,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 129,990.69",129990.69,INV-2025-1479,YMLU3343577,PT Sharp Electronics Indonesia,Caterpillar Inc.,4370.07 KG,5208.71 KG,420,MV APL Singapore,"Qingdao, China",high,0,2026-04-20T11:19:00,CDP-002,green,0
57a4e6f7-9324-411f-8031-306f321842b1,bill_of_lading,6110.20.00,Jerseys / pullovers of cotton,Textiles,False,"USD 13,664.05",13664.05,SO-2025-8481,CMAU9322148,UD Sejahtera Bersama,Procter & Gamble Company,2328.79 KG,2541.3 KG,138,,"Bangkok, Thailand",medium,1,2026-04-06T12:43:00,CDP-002,green,0
bf09bbaf-b7c2-4c19-846e-83cc82a31158,bill_of_lading,6203.42.00,Mens trousers of cotton,Textiles,False,"USD 424,506.89",424506.88989900163,BL-2026-5442,,PT ABB Sakti Industri,Canon Inc.,5663.7 KG,6094.87 KG,208,MV Pacific Star,"Osaka, Japan",high,1,2026-04-03T11:35:00,CDP-002,green,0
8c788f91-85f1-430c-96b3-8c095d4950d5,commercial_invoice,,Mens trousers of cotton,Textiles,False,"USD 12,794.13",12794.13,PO-2025-8435,HLCU8840527,PT Unilever Indonesia,BASF SE,2349.01 KG,2778.48 KG,300,MV Asian Spirit,"Guangzhou, China",low,1,2026-02-09T11:04:00,CDP-001,yellow,1
ef5e3241-d63c-4b1c-98b0-2bb17db1289a,bill_of_lading,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 49,101.72",49101.72,BL-2026-7380,TCKU8627309,PT Kalbe Farma,LG Chem Ltd,1180.01 KG,1373.34 KG,43,MV Evergreen Universe,"Chennai, India",high,0,2026-05-01T16:04:00,CDP-002,green,0
2f519382-a79e-4409-a738-b605b4d3adf7,packing_list,9013.80.00,Liquid crystal devices (LCDs),Electronics,False,"USD 151,310.60",151310.6,PO-2025-9961,MSCU9272226,PT Toyota Motor Manufacturing Indonesia,"Posco Co., Ltd",5349.43 KG,6512.92 KG,424,MV Hapag Jakarta Express,"Ho Chi Minh City, Vietnam",high,0,2026-06-23T17:42:00,CDP-002,green,0
ee2eddab-57cf-4680-92b5-9bd0239feaea,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 27,893.69",27893.69,SI-2026-2203,MSCU5364042,PT Surya Citra Media,LG Electronics Inc.,8146.55 KG,9772.92 KG,312,MV Meratus Palembang,"Ningbo, China",high,0,2026-03-01T20:07:00,CDP-002,green,0
c44782e0-3be3-468f-bc54-aa66fa1f18df,packing_list,9403.20.00,Metal furniture,Furniture,False,"USD 15,656.47",15656.47,PO-2025-2979,EVGR7507449,,Cargill Incorporated,2486.08 KG,2733.37 KG,71,MV MSC Vidisha R,"Rotterdam, Netherlands",low,1,2026-02-04T21:18:00,CDP-003,red,2
1ed33267-c333-4ec6-9d61-72ef7cec7887,packing_list,8421.21.00,Water filtration / purifying machinery,Machinery,False,"USD 76,167.55",76167.55,INV-2025-3020,EVGR4866654,PT Yamaha Indonesia Motor Manufacturing,Kia Corporation,375.71 KG,,20,MV CMA CGM Coral,"Shenzhen, China",medium,0,2026-03-15T11:43:00,CDP-001,green,0
60b52602-5b8e-4930-81b7-a27a5887ed1d,bill_of_lading,2106.90.00,Food preparations NES,Food,False,"USD 11,487.59",11487.59,SI-2025-2525,YMLU3450479,PT Surya Citra Media,Kia Corporation,13610.98 KG,14980.52 KG,315,MV Jaya Kencana,"Busan, Korea",high,0,2026-02-01T14:17:00,CDP-003,green,0
72e3851b-5e12-4eab-be0f-b2b952ca59e1,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 25,394.65",25394.65,BL-2026-9854,,PT Maju Jaya Abadi,,10774.68 KG,12076.35 KG,378,MV Maersk Seletar,"Yokohama, Japan",high,2,2026-02-11T08:26:00,CDP-001,green,0
94198e1f-badf-4ac9-be51-3c1181dd523d,commercial_invoice,8407.34.00,Reciprocating piston engines,Machinery,False,"USD 42,119.94",42119.94,PO-2026-4037,APHU9418349,PT Toyota Motor Manufacturing Indonesia,Bayer AG,2040.91 KG,2341.41 KG,123,MV Hapag Jakarta Express,"Shenzhen, China",high,0,2026-02-25T13:55:00,CDP-002,green,0
8084da74-9871-4c8a-96b1-d0ff3c263ba0,packing_list,8477.10.00,Injection moulding machines,Machinery,False,"USD 11,302.79",11302.79,INV-2025-5640,KKFU4774921,PT Reckitt Benckiser Indonesia,Bayer AG,,12312.07 KG,491,MV Sinar Bandung,"Hamburg, Germany",low,0,2026-01-03T15:43:00,CDP-002,green,0
877ff953-6a23-424a-ac8d-2a114328e51d,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 85,405.50",85405.5,PO-2026-0655,EVGR7815616,PT Cikarang Listrindo,Procter & Gamble Company,8941.53 KG,10329.25 KG,404,MV Nusantara Express,"Bangkok, Thailand",high,0,2026-01-09T17:50:00,CDP-002,green,0
c90644c3-41f5-45a6-80ed-28d7357da6f0,commercial_invoice,8504.40.00,Static converters / power supply,Electronics,False,"USD 3,370.17",3370.17,SI-2025-4814,OOLU4522201,,,10209.44 KG,10864.84 KG,482,MV Hapag Jakarta Express,"Guangzhou, China",medium,2,2026-05-15T21:34:00,CDP-003,yellow,1
af4bfde3-c89e-47ad-a8b0-5119bc3ab264,packing_list,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 53,320.17",53320.17,INV-2026-1092,MAEU2301754,PT Cipta Karya Unggul,"Sumitomo Chemical Co., Ltd",,15514.73 KG,450,MV Evergreen Universe,"Antwerp, Belgium",medium,0,2026-01-10T10:47:00,CDP-002,yellow,1
e3051e07-8983-4136-bf5f-fb563d35dc8c,packing_list,,Metal furniture,Furniture,False,"USD 34,593.25",34593.25,BL-2026-2846,CMAU5640067,PT Cipta Karya Unggul,Sony Group Corporation,2145.17 KG,2372.75 KG,365,MV MSC Gaia,"Tianjin, China",medium,1,2026-05-17T22:49:00,CDP-003,green,0
17927d1c-db03-4ded-bc51-2565c7b37385,bill_of_lading,8471.30.00,Laptops / portable computers,Electronics,False,"USD 63,006.06",63006.06,BL-2026-2606,TCKU7420335,PT Astra Honda Motor,LG Electronics Inc.,4824.11 KG,5671.65 KG,182,MV CMA CGM Callisto,"Ho Chi Minh City, Vietnam",high,0,2026-02-19T06:08:00,CDP-001,green,0
9fb3b600-8032-4f68-8f0d-4ea08d8d3b65,bill_of_lading,8528.72.00,LCD / LED televisions,Electronics,False,"USD 52,530.51",52530.51,INV-2025-1997,,PT Sharp Electronics Indonesia,,1499.18 KG,1819.16 KG,284,MV Maersk Seletar,Singapore,high,2,2026-03-25T17:46:00,CDP-003,green,0
6fba89c9-471c-427e-ba48-1099abdd4c36,commercial_invoice,,Mens trousers of cotton,Textiles,False,"USD 3,842.65",3842.65,PO-2025-4052,TCKU0182912,PT Surya Citra Media,Sinopec Corp,12473.17 KG,14831.15 KG,326,MV Maersk Seletar,"Port Klang, Malaysia",medium,1,2026-06-24T19:48:00,CDP-003,yellow,1
78c63c46-df68-4b34-83d8-544291bf1eca,commercial_invoice,8421.21.00,Water filtration / purifying machinery,Machinery,False,"USD 45,950.12",45950.12,INV-2025-4113,,PT Suzuki Indomobil Motor,"Midea Group Co., Ltd",48.98 KG,57.84 KG,2,MV Wan Hai 232,"Hamburg, Germany",low,1,2026-04-23T10:56:00,CDP-001,green,0
b331fe57-5e31-4313-9ae0-e797869280a1,bill_of_lading,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 4,312.81",4312.81,PO-2025-5541,HLCU3828201,PT Philips Industries Batam,,11812.57 KG,13404.18 KG,,MV Meratus Palembang,"Port Klang, Malaysia",high,1,2026-05-14T06:40:00,CDP-003,green,0
de66a6fb-ffaa-47ec-96f9-f60b6541825d,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 105,886.86",105886.86,BL-2026-5534,TCKU7114051,CV Mandiri Jaya,Bridgestone Corporation,2596.07 KG,2995.31 KG,81,,"Mumbai, India",medium,1,2026-03-27T13:09:00,CDP-001,green,0
6be229fa-b809-435c-8995-bf6e55532efc,bill_of_lading,8504.40.00,Static converters / power supply,Electronics,False,"USD 59,526.73",59526.73,BL-2026-5569,YMLU9013293,PT Jababeka Infrastruktur,LG Chem Ltd,2716.76 KG,2918.26 KG,215,MV Yang Ming Wellness,"Mumbai, India",high,0,2026-04-16T11:00:00,CDP-002,green,0
32b5f52d-6e4f-4020-a630-d856869615fc,packing_list,5208.21.00,Woven fabrics of cotton,Textiles,False,"USD 39,316.20",39316.2,,YMLU4520388,PT Yamaha Indonesia Motor Manufacturing,Procter & Gamble Company,5925.98 KG,6410.21 KG,265,,"Ningbo, China",medium,1,2026-02-21T10:59:00,CDP-002,green,0
b9e0334e-9c57-4a15-87af-776b23a69a4a,bill_of_lading,9403.20.00,Metal furniture,Furniture,False,"USD 39,703.08",39703.08,INV-2025-7443,TCKU6524218,PT Charoen Pokphand Indonesia,Unilever N.V.,4783.73 KG,5411.65 KG,143,MV Maersk Seletar,"Ho Chi Minh City, Vietnam",medium,0,2026-02-14T13:11:00,CDP-003,green,0
3123348e-3743-4555-8fdc-4a08ea3235ae,commercial_invoice,8504.40.00,Static converters / power supply,Electronics,False,"USD 24,187.33",24187.33,PO-2026-2129,,PT Fuji Xerox Indonesia,Bayer AG,8207.09 KG,8758.49 KG,473,MV Meratus Palembang,"Ho Chi Minh City, Vietnam",high,1,2026-05-28T16:39:00,CDP-002,green,0
996915af-67fd-4047-a934-5b7d16a754ec,bill_of_lading,9401.61.00,Seats with wooden frames,Furniture,False,"USD 15,162.79",15162.79,CI-2026-6940,MAEU9866040,PT Multi Bintang Indonesia,Siemens AG,10275.19 KG,11882.45 KG,491,MV Mataram Star,"Hamburg, Germany",high,0,2026-04-09T12:41:00,CDP-001,green,0
5cbedd04-1d81-4fa5-8686-73e45b45b8c9,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 17,686.51",17686.51,SI-2025-6771,,PT Karya Abadi Nusantara,Lenovo Group Limited,196.38 KG,223.62 KG,6,MV Hapag Jakarta Express,"Antwerp, Belgium",medium,1,2026-04-07T19:54:00,CDP-003,yellow,1
e97f797a-4ccc-4603-8bae-94484f244788,commercial_invoice,8471.30.00,Laptops / portable computers,Electronics,False,"USD 148,587.47",148587.47,PO-2025-9839,,PT Sinar Harapan Nusantara,Cargill Incorporated,76.9 KG,85.7 KG,2,MV Cosco Harmony,"Busan, Korea",high,1,2026-03-06T18:47:00,CDP-001,red,2
7f3045df-202c-47a9-8de9-5e85ae9b1096,bill_of_lading,8407.34.00,Reciprocating piston engines,Machinery,False,"USD 143,874.18",143874.18,INV-2025-1069,KKFU5338542,,Sinopec Corp,1057.48 KG,1213.26 KG,99,MV CMA CGM Callisto,"Chennai, India",medium,1,2026-05-06T10:42:00,CDP-001,yellow,1
b426484e-dacc-4d4a-98ea-54fddb14f162,bill_of_lading,6110.20.00,Jerseys / pullovers of cotton,Textiles,False,"USD 26,972.33",26972.33,SI-2025-5954,MAEU2413442,,Procter & Gamble Company,9627.86 KG,11406.78 KG,371,MV Meratus Palembang,"Tianjin, China",low,1,2026-02-10T08:14:00,CDP-001,red,2
781eee43-50fe-418f-8229-e42f26914d8f,bill_of_lading,3401.11.00,Soap for toilet use,FMCG,False,"USD 13,515.09",13515.09,PO-2026-0385,MSCU4416186,PT 3M Indonesia,Haier Group Corporation,323.98 KG,345.48 KG,10,,"Tianjin, China",medium,1,2026-01-31T11:29:00,CDP-003,green,0
4667fb9f-297e-42b9-a040-43c579a41be6,bill_of_lading,7606.12.00,Rectangular aluminium plates,Metals,False,"USD 54,312.17",54312.17,CI-2026-9370,MSCU6137636,PT Krakatau Steel,Apple Inc.,14164.09 KG,16694.51 KG,428,,"Bangkok, Thailand",medium,1,2026-04-18T08:12:00,CDP-002,green,0
23843d85-6cc8-4128-bbaa-671b0cd80b08,commercial_invoice,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 56,582.32",56582.32,INV-2025-6235,MSCU5285474,PT Astra Honda Motor,LG Chem Ltd,15871.56 KG,18064.95 KG,420,MV APL Singapore,"Port Klang, Malaysia",high,0,2026-04-09T20:31:00,CDP-003,green,0
1a2f90a1-5774-4f3c-beee-e7fa11d8b0d2,bill_of_lading,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 44,737.36",44737.36,BL-2026-8520,OOLU4343693,,"Honda Motor Co., Ltd",17695.59 KG,18986.6 KG,497,MV Sinar Bandung,Singapore,medium,1,2026-05-06T09:52:00,CDP-003,yellow,1
12c59919-5af6-4141-b782-c68dac44db9f,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 93,352.33",93352.33,INV-2025-8467,TCKU7418956,,,5977.58 KG,6603.62 KG,174,MV Asian Spirit,"Long Beach, USA",low,2,2026-06-17T09:32:00,CDP-001,red,2
cdc04c04-5e8a-4f0e-8cbf-a188c5373ba5,commercial_invoice,8504.40.00,Static converters / power supply,Electronics,False,"USD 322,837.11",322837.1076575191,SI-2026-5258,,PT Yamaha Indonesia Motor Manufacturing,Cargill Incorporated,9539.71 KG,10671.76 KG,470,MV Wan Hai 232,"Qingdao, China",high,1,2026-05-12T12:35:00,CDP-002,red,2
8a5bdbbf-875a-4987-98f7-7f2d47ea85ae,commercial_invoice,8421.21.00,Water filtration / purifying machinery,Machinery,False,"USD 83,823.79",83823.79,BL-2025-1161,YMLU8326336,PT ABB Sakti Industri,Caterpillar Inc.,5938.27 KG,6995.11 KG,382,MV Maersk Batam,"Rotterdam, Netherlands",high,0,2026-03-21T07:30:00,CDP-002,green,0
ec74d8eb-de7e-4b8f-9ada-28cce992a759,bill_of_lading,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 21,894.38",21894.38,PO-2026-4788,,PT Mitsubishi Motors Krama Yudha,"Samsung Electronics Co., Ltd",800.14 KG,857.48 KG,50,MV Pacific Star,"Antwerp, Belgium",high,1,2026-03-29T13:02:00,CDP-001,green,0
8a63a43c-53c2-49f9-b774-3c906a855ad6,commercial_invoice,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 21,251.48",21251.48,SI-2025-8995,APHU4682790,PT Mitsubishi Motors Krama Yudha,Cargill Incorporated,17282.3 KG,20317.86 KG,384,MV Nusantara Express,"Hamburg, Germany",high,0,2026-06-27T11:31:00,CDP-001,green,0
7196fa68-5f6c-4438-a175-83e94e2900c9,bill_of_lading,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 1,181,976.47",1181976.471269459,BL-2026-0614,EVGR1361170,PT Wings Food,"Sumitomo Chemical Co., Ltd",5021.41 KG,5941.15 KG,305,MV Mataram Star,"Ningbo, China",medium,0,2026-04-21T09:37:00,CDP-002,green,0
76e2b1c6-237f-4e87-9741-97fe42c8cc53,bill_of_lading,9403.20.00,Metal furniture,Furniture,False,"USD 36,750.99",36750.99,SI-2025-7853,EVGR9273925,PT Mitsubishi Motors Krama Yudha,Bosch GmbH,9829.26 KG,11178.38 KG,290,MV Asian Spirit,"Busan, Korea",medium,0,2026-05-30T06:13:00,CDP-003,green,0
a7c5d4a0-d51f-4e6c-a102-21fa32805e07,packing_list,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 151,578.46",151578.46,,HLCU5064049,CV Multi Global Trading,Apple Inc.,1112.93 KG,1340.67 KG,71,MV Sinar Bandung,,low,1,2026-04-13T17:14:00,CDP-002,green,0
8472dc8e-2711-4d30-b554-1db25dd10098,commercial_invoice,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 38,560.64",38560.64,SI-2025-5454,EVGR5834477,PT Kalbe Farma,,4765.56 KG,5709.23 KG,162,MV Tanto Aman,,high,2,2026-01-27T13:10:00,CDP-003,green,0
5cfe84d9-ff39-4e4d-9c49-81ace4659a7a,bill_of_lading,7606.12.00,Rectangular aluminium plates,Metals,False,"USD 20,255.57",20255.57,CI-2025-4052,MAEU7819558,PT Suzuki Indomobil Motor,Royal Dutch Shell plc,7419.91 KG,8915.86 KG,472,MV Sinar Bandung,"Guangzhou, China",medium,0,2026-04-24T22:35:00,CDP-003,green,0
eac88364-8bdb-45ed-8ab9-be3eea2cb7ee,commercial_invoice,,Reciprocating piston engines,Machinery,False,"USD 139,912.84",139912.84,SI-2026-0460,HLCU4924336,PT Reckitt Benckiser Indonesia,Xiaomi Corporation,3850.63 KG,4565.52 KG,189,MV Sinar Bandung,"Hamburg, Germany",low,1,2026-06-20T22:20:00,CDP-002,yellow,1
6d04c467-4d5b-4983-a493-a487750a2c68,commercial_invoice,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 34,280.96",34280.96,PO-2026-4110,TCKU8872050,PT Epson Indonesia,,216.9 KG,246.64 KG,9,MV MSC Vidisha R,"Ningbo, China",low,1,2026-03-11T07:18:00,CDP-003,yellow,1
37be18ca-94a8-42cc-aedf-99886ff4a220,packing_list,6110.20.00,Jerseys / pullovers of cotton,Textiles,False,"USD 5,924.58",5924.58,SO-2026-2534,APHU6244352,,,674.34 KG,733.75 KG,85,MV Tanto Aman,"Long Beach, USA",low,2,2026-04-02T17:39:00,CDP-002,red,2
f0b6f1f1-ce7a-44f6-8611-52165059bc5d,commercial_invoice,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 24,478.69",24478.69,CI-2025-1222,TCKU5720238,PT Sinar Harapan Nusantara,"Samsung Electronics Co., Ltd",2218.71 KG,2364.42 KG,275,MV Cosco Harmony,,low,1,2026-05-02T14:53:00,CDP-003,green,0
17716343-9d94-4085-87a9-64cfc45823af,commercial_invoice,9401.61.00,Seats with wooden frames,Furniture,False,"USD 643,490.05",643490.0451223428,CI-2025-7780,CMAU7419218,PT Garudafood Putra Putri Jaya,Exxon Mobil Corporation,12385.87 KG,15028.78 KG,413,MV MSC Gaia,"Osaka, Japan",high,0,2026-04-10T11:16:00,CDP-001,green,0
5aeb86f9-78b2-4bc1-bdb1-b7b9b9eddab4,packing_list,9403.20.00,Metal furniture,Furniture,False,"USD 23,852.83",23852.83,BL-2026-4202,KKFU0078224,PT Philips Industries Batam,,1425.81 KG,1721.4 KG,82,,"Antwerp, Belgium",high,2,2026-06-05T13:01:00,CDP-002,green,0
30301a82-c93a-4995-b98b-0e0cab78ac7c,packing_list,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 49,362.20",49362.2,CI-2026-0411,TCKU9646286,PT Astra Honda Motor,"Samsung Electronics Co., Ltd",7835.71 KG,8444.56 KG,443,MV Asian Spirit,"Los Angeles, USA",high,0,2026-06-07T14:28:00,CDP-002,green,0
3ba1fb74-d102-4a4e-9ef5-a47c7188dd95,bill_of_lading,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 31,276.88",31276.88,INV-2025-3279,YMLU1128111,PT Suzuki Indomobil Motor,,9633.71 KG,11446.32 KG,317,MV Nusantara Express,"Ningbo, China",high,1,2026-01-31T09:08:00,CDP-001,green,0
2f2b2256-4212-423e-919d-1aec93712b75,packing_list,9401.61.00,Seats with wooden frames,Furniture,False,"USD 1,508.61",1508.61,SO-2025-8756,,PT Beiersdorf Indonesia,Royal Dutch Shell plc,7027.37 KG,7933.87 KG,178,MV Mataram Star,"Rotterdam, Netherlands",medium,1,2026-01-20T22:53:00,CDP-003,green,0
eba539bf-0cc8-49f8-8ec7-bac088e38929,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 18,950.81",18950.81,,HLCU1665312,PT Samsung Electronics Indonesia,Mitsubishi Electric Corporation,4537.29 KG,5103.5 KG,477,MV Maersk Seletar,"Ho Chi Minh City, Vietnam",medium,0,2026-06-08T14:49:00,CDP-002,green,0
39935988-854a-4b23-986a-f0e034f2f5ad,commercial_invoice,8407.34.00,Reciprocating piston engines,Machinery,False,"USD 83,737.62",83737.62,BL-2026-1956,HLCU4072508,PT Pertamina Lubricants,Xiaomi Corporation,11961.97 KG,12879.65 KG,401,MV MSC Vidisha R,"Antwerp, Belgium",medium,0,2026-05-11T07:45:00,CDP-001,green,0
6c823758-894c-490b-ae34-2b7b3b06a605,commercial_invoice,,Printing machines,Electronics,False,"USD 4,079.95",4079.95,SO-2025-2446,MAEU1255041,PT Mitsubishi Motors Krama Yudha,Procter & Gamble Company,1079.13 KG,1161.11 KG,39,MV MSC Vidisha R,"Los Angeles, USA",medium,1,2026-02-11T11:15:00,CDP-002,yellow,1
8d5ac169-3207-4e6b-bcf7-132cf714c0a8,bill_of_lading,8443.31.00,Printing machines,Electronics,False,"USD 54,417.15",54417.15,CI-2025-3358,MAEU0984056,PT Surya Citra Media,Sinopec Corp,646.21 KG,769.86 KG,45,MV OOCL Indonesia,"Port Klang, Malaysia",medium,0,2026-03-10T21:57:00,CDP-002,green,0
23cdce19-8bfb-482d-bb6f-a2ad08e1b780,commercial_invoice,6204.62.00,Womens trousers of cotton,Textiles,False,USD 310.09,310.09,SO-2026-3658,MAEU5254536,PT Karya Abadi Nusantara,Canon Inc.,2210.62 KG,2443.59 KG,278,MV Pacific Star,"Hamburg, Germany",medium,0,2026-04-04T21:13:00,CDP-002,green,0
0186f788-9ceb-43e1-9814-6c8915f385c6,bill_of_lading,8708.99.00,Other parts for motor vehicles,Auto Parts,False,"USD 520,119.60",520119.5959281004,INV-2025-5620,,PT Global Trade Solutions,Philips N.V.,9153.37 KG,9949.37 KG,409,MV OOCL Indonesia,"Guangzhou, China",high,1,2026-04-11T12:11:00,CDP-003,green,0
30d3d543-ccb5-47e5-a9d4-e81e828522d0,bill_of_lading,4011.10.00,Pneumatic tyres for motor cars,Auto Parts,False,"USD 617,613.02",617613.0158527358,SI-2026-2614,,PT Siemens Indonesia,Xiaomi Corporation,775.33 KG,925.27 KG,77,MV Asian Spirit,"Kobe, Japan",high,1,2026-02-01T18:28:00,CDP-001,green,0
ba7e9569-cba1-4df4-843d-4dbdf8c20d02,commercial_invoice,8504.40.00,Static converters / power supply,Electronics,False,"USD 3,872.40",3872.4,BL-2025-8558,TCKU0186620,,BASF SE,6153.35 KG,6784.73 KG,145,MV CMA CGM Coral,"Shenzhen, China",low,1,2026-01-01T12:38:00,CDP-002,red,2
74c48083-725e-41e7-bba2-6d62ce280658,packing_list,9013.80.00,Liquid crystal devices (LCDs),Electronics,False,"USD 248,130.77",248130.77,INV-2025-4360,YMLU5611402,PT Siemens Indonesia,Procter & Gamble Company,10407.07 KG,11886.56 KG,274,MV Bunga Teratai,"Long Beach, USA",high,0,2026-04-18T09:26:00,CDP-001,green,0
b02d0b0f-78cc-4829-93f2-90879fa7971a,commercial_invoice,,Integrated circuits / processors,Electronics,False,"USD 73,569.45",73569.45,INV-2026-5682,EVGR2356891,PT Yamaha Indonesia Motor Manufacturing,"BYD Auto Co., Ltd",7330.72 KG,8703.55 KG,470,MV Tanto Aman,"Yokohama, Japan",medium,1,2026-01-12T13:40:00,CDP-002,yellow,1
a4dbd24f-802d-45e7-9159-193e68a5c889,commercial_invoice,6110.20.00,Jerseys / pullovers of cotton,Textiles,False,"USD 13,653.63",13653.63,,YMLU7226197,PT Multi Bintang Indonesia,Toyota Motor Corporation,12712.09 KG,14165.83 KG,379,MV Evergreen Universe,"Ho Chi Minh City, Vietnam",low,0,2026-04-02T18:48:00,CDP-002,green,0
255fde81-3608-4158-adba-a1301450ed45,bill_of_lading,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 460,464.58",460464.58155674016,CI-2025-7552,,PT 3M Indonesia,CNOOC Limited,9981.24 KG,11103.06 KG,228,MV Tanto Aman,"Shenzhen, China",high,1,2026-04-16T10:09:00,CDP-003,yellow,1
